imo,imo_valid,imo_format_error,imo_from_text,imo_source_match,identity_spoofing_suspected_imo,identity_spoofing_note,vessel_category,vessel_name,mmsi,call_sign,vessel_type,built_year,age_years,flag,dwt_tons,gt,loa_m,beam_m,draft_m,draft_note,nav_status,speed_knots,asset_status,compliance_risk_level,destination_port,destination_context,departure_port,departure_datetime_utc,arrival_datetime,source_confidence,raw_text
9416381,True,False,,True,,,unknown,,,,Танкер для перевозки химических грузов и нефтепродуктов (Chemical/Oil Products Tanker).,,,Либерия.,,,,32.2,7.0,Текущая осадка составляет 7.0 м.,,,,,"Якорная стоянка Рио-де-Жанейро, Бразилия",,,,,needs_review,"CLARITY (IMO 9416381), визуализированного в файле image_c1f4a2.jpg:

1. Технические характеристики актива
Тип: Танкер для перевозки химических грузов и нефтепродуктов (Chemical/Oil Products Tanker).

Технические параметры: Длина (LOA) составляет 183.20 м, ширина — 32.20 м.

Возраст: Судно 2010 года постройки.

Тоннаж: Дедвейт составляет 49 999 тонн.

Флаг: Либерия.

2. Текущая операционная деятельность
Статус: По состоянию на 5 июня 2026 года судно находится на якорной стоянке («At anchor»).

Локация: Якорная стоянка Рио-де-Жанейро, Бразилия.

Последний порт: Судно прибыло из Форталезы, Бразилия, откуда отправилось 29 мая 2026 года.

Осадка: Текущая осадка составляет 7.0 м.

3. Анализ активности
Операционный профиль: Судно активно работает в бразильском регионе, совершив за отчетный период 26 портовых заходов, включая работу в терминалах Илья-д’Агуа и Суапе.

Рекомендации:

Судно находится на якорной стоянке после завершения перехода из Форталезы.

Рекомендуется отслеживать дальнейшие распоряжения по судну для фиксации времени начала захода в порт Рио-де-Жанейро.

Дайджест
Танкер CLARITY, представленный в файле image_c1f4a2.jpg, на 5 июня 2026 года ожидает начала грузовых операций на якорной стоянке в Рио-де-Жанейро, Бразилия, после прибытия 3 июня."
9858553,True,False,,True,,,unknown,,,,Танкер для перевозки сырой нефти (Crude Oil Tanker).,,,Сингапур.,,,,48.8,9.2,Текущая осадка составляет 9.2 м.,,,,,Судно следует к объекту FPSO MARICA,,,,,needs_review,"EAGLE PETROLINA (IMO 9858553), визуализированного в файле image_c25549.jpg:

1. Технические характеристики актива
Тип: Танкер для перевозки сырой нефти (Crude Oil Tanker).

Технические параметры: Длина (LOA) составляет 277.34 м, ширина — 48.80 м.

Возраст: Судно 2020 года постройки.

Тоннаж: Дедвейт составляет 153 226 тонн.

Флаг: Сингапур.

2. Текущая операционная деятельность
Статус: По состоянию на 5 июня 2026 года судно находится в процессе следования.

Локация: Судно следует к объекту FPSO MARICA.

Последний порт: Судно покинуло Гебиг (Gebig), Бразилия, 30 мая 2026 года.

Осадка: Текущая осадка составляет 9.2 м.

3. Анализ активности
Операционный профиль: Судно активно эксплуатируется в бразильском регионе, имея в истории 49 портовых заходов. Основные направления включают порты Сан-Себастьян и Гебиг.

Рекомендации:

Судно является регулярным участником региональной энергетической логистики в Бразилии.

Учитывая расчетное время прибытия (ETA) к FPSO MARICA, рекомендуется отслеживать завершение перехода и начало операций по приему груза.

Дайджест: Танкер EAGLE PETROLINA, представленный в файле image_c25549.jpg, на 5 июня 2026 года продолжает движение к FPSO MARICA, завершив выход из бразильского терминала Гебиг."
9708497,True,False,,True,,,unknown,,,,Танкер для перевозки сырой нефти (Crude Oil Tanker).,,,Гонконг.,,,,60.0,11.5,Текущая осадка составляет 11.5 м.,,,,,"Ангра-дус-Рейс, Бразилия",,,,,needs_review,"NEW ODYSSEY (IMO 9708497), визуализированного в файле image_c260c7.jpg:

1. Технические характеристики актива
Тип: Танкер для перевозки сырой нефти (Crude Oil Tanker).

Технические параметры: Длина (LOA) составляет 333.00 м, ширина — 60.00 м.

Возраст: Судно 2016 года постройки.

Тоннаж: Дедвейт составляет 318 167 тонн.

Флаг: Гонконг.

2. Текущая операционная деятельность
Статус: По состоянию на 5 июня 2026 года судно находится в статусе «Under way» (в движении).

Локация: Судно находится в Южной Атлантике, приближаясь к бразильскому побережью.

Пункт назначения: Ангра-дус-Рейс, Бразилия.

Расчетное время прибытия (ETA): 5 июня 2026 года, 11:00 (по местному времени осталось около 5 часов).

Осадка: Текущая осадка составляет 11.5 м.

3. Анализ активности
Операционный профиль: Судно имеет опыт работы в различных регионах, включая месторождение Кизомба и Хуэйчжоу; за отчетный период совершено 15 портовых заходов.

Рекомендации:

Судно находится на завершающей стадии перехода из Сингапура.

Учитывая ETA, рекомендуется отслеживать начало швартовных операций в порту Ангра-дус-Рейс в течение ближайших часов.

Дайджест: Танкер NEW ODYSSEY, представленный в файле image_c260c7.jpg, завершает трансокеанский переход и ожидается в порту Ангра-дус-Рейс, Бразилия, сегодня, 5 июня 2026 года, около 11:00."
9681209,True,False,,True,,,unknown,,,,Танкер для перевозки сырой нефти (Crude Oil Tanker).,,,Китай.,,,,60.0,11.0,Текущая осадка составляет 11.0 м.,,,,,BA ADR,"Angra dos Reis, Бразилия",,,,needs_review,"YUAN CHUN HU (IMO 9681209), визуализированного в файле image_c26c0b.jpg:

1. Технические характеристики актива
Тип: Танкер для перевозки сырой нефти (Crude Oil Tanker).

Технические параметры: Длина (LOA) составляет 333.00 м, ширина — 60.00 м.

Возраст: Судно 2014 года постройки.

Тоннаж: Дедвейт составляет 308 013 тонн.

Флаг: Китай.

2. Текущая операционная деятельность
Статус: По состоянию на 5 июня 2026 года судно находится в статусе «Under way using Engine» (в движении).

Локация: Судно находится в Южной Атлантике, направляясь к побережью Бразилии.

Пункт назначения: BA ADR (Angra dos Reis, Бразилия).

Расчетное время прибытия (ETA): 6 июня 2026 года, 23:00.

Осадка: Текущая осадка составляет 11.0 м.

3. Анализ активности
Операционный профиль: Судно совершило 14 портовых заходов за отчетный период. География деятельности включает такие точки, как Хуэйчжоу и нефтяное месторождение Кизомба.

Рекомендации:

Учитывая текущий статус следования в Ангра-дус-Рейс, ожидается прибытие судна в течение 2 суток.

Рекомендуется отслеживать дальнейшее изменение навигационного статуса судна по мере его приближения к порту назначения для фиксации начала швартовных операций.

Дайджест: Танкер YUAN CHUN HU, представленный в файле image_c26c0b.jpg, находится в процессе перехода в бразильский порт Ангра-дус-Рейс с ожидаемым временем прибытия 6 июня 2026 года."
9637698,True,False,,True,,,unknown,,,,Танкер для перевозки сырой нефти (Crude Oil Tanker).,,,Багамские острова.,,,,49.0,15.9,Текущая осадка составляет 15.9 м.,,,,,Терминал Гебиг,Gebig,,,,needs_review,"LAMBADA SPIRIT (IMO 9637698), визуализированного в файле image_ef5a9b.jpg:

1. Технические характеристики актива
Тип: Танкер для перевозки сырой нефти (Crude Oil Tanker).

Технические параметры: Длина (LOA) составляет 282.00 м, ширина — 49.00 м.

Возраст: Судно 2013 года постройки.

Тоннаж: Дедвейт составляет 154 036 тонн.

Флаг: Багамские острова.

2. Текущая операционная деятельность
Статус: По состоянию на 5 июня 2026 года судно находится в статусе «Moored» (ошвартовано).

Локация: Терминал Гебиг (Gebig), Бразилия.

Последний порт: Судно прибыло в Гебиг 4 июня 2026 года, отправившись из FPSO Cidade de Itagu.

Осадка: Текущая осадка составляет 15.9 м.

3. Анализ активности
Операционный профиль: Судно активно эксплуатируется в бразильском регионе, имея в истории 64 портовых захода. Основные направления включают терминалы в Сан-Себастьяне и Гебиг.

Рекомендации:

Судно является регулярным участником региональной энергетической логистики.

Учитывая текущий статус швартовки, рекомендуется отслеживать завершение грузовых операций в терминале Гебиг для фиксации дальнейшего маршрута танкера.

Танкер LAMBADA SPIRIT, представленный в файле image_ef5a9b.jpg, в настоящее время ошвартован в терминале Гебиг, Бразилия."
9637686,True,False,,True,,,unknown,,,,,,,,154107.0,,,49.0,9.5,Текущая осадка составляет 9.5 м.,,,,,,,,,,needs_review,"MARAN SAMBA (IMO 9637686), визуализированного в файле image_efd280.jpg:

1. Технический скоринг
Тип актива: Танкер для перевозки сырой нефти (Crude Oil Tanker), классифицируется как Tanker (HAZ-A).

Технические параметры: Длина (LOA) составляет 282.00 м, ширина — 49.00 м.

Возраст: Судно 2013 года постройки.

Осадка: Текущая осадка составляет 9.5 м.

2. Операционная деятельность (Performance Insights)
Текущий статус: По состоянию на 4 июня 2026 года судно находится на якорной стоянке (At anchor) в районе Ангра-дус-Рейс, Бразилия.

Навигация: Прибытие в точку назначения было зафиксировано 2 июня 2026 года.

Логистический профиль: Последним портом захода был Порту-ду-Асу (Porto Du Acu), который судно покинуло 1 июня 2026 года.

3. Анализ комплаенс-профиля и рыночного присутствия
Операционная история: Судно активно эксплуатируется в бразильском регионе, совершив 13 портовых заходов за отчетный период, часто взаимодействуя с терминалом PETROBRAS 68.

Рекомендации:

Учитывая статус HAZ-A (перевозка опасных грузов), необходимо уделять повышенное внимание процедурам безопасности при швартовке в Ангра-дус-Рейс.

Рекомендуется отслеживать дальнейшие маневры судна, так как оно находится на якорной стоянке в ожидании операционных распоряжений.

Резюме для менеджмента
Танкер MARAN SAMBA (визуализирован в файле image_efd280.jpg) — это крупнотоннажный актив (дедвейт 154 107 т), выполняющий регулярные рейсы в рамках бразильской энергетической логистики. Судно завершило переход из Порту-ду-Асу и находится в режиме ожидания на якорной стоянке."
9988176,True,False,,True,,,unknown,,,,,,,,,,,48.8,9.2,Текущая осадка составляет 9.2 м.,,,,,,,,,,needs_review,"PARIS 24 (IMO 9988176), визуализированного в файле image_efe942.jpg:

1. Технический скоринг
Тип актива: Танкер для перевозки сырой нефти (Crude Oil Tanker).

Технические параметры: Длина (LOA) составляет 278.14 м, ширина — 48.80 м.

Возраст: Судно 2025 года постройки.

Осадка: Текущая осадка составляет 9.2 м.

2. Операционная деятельность (Performance Insights)
Текущий статус: По состоянию на 4 июня 2026 года судно находится в статусе «At anchor» (на якоре) со скоростью 0.6 узла.

Навигация: Танкер следует к пункту назначения Ангра-дус-Рейс (Бразилия).

Логистический профиль: Последним пунктом отправления, согласно данным навигации, был FPSO SEPETIBA, который судно покинуло 30 мая 2026 года.

3. Анализ комплаенс-профиля и рыночного присутствия
Операционная история: Судно демонстрирует активность в региональных цепочках поставок, совершив 5 портовых заходов за отчетный период.

Рекомендации:

Учитывая статус нового актива (постройка 2025 года), необходимо поддерживать регулярный мониторинг перемещений, так как судно активно взаимодействует с инфраструктурой FPSO.

Рекомендуется отслеживать смену статуса с якорной стоянки на заход в порт Ангра-дус-Рейс для проведения грузовых операций.

Резюме для менеджмента
Танкер PARIS 24 (визуализирован в файле image_efe942.jpg) — это современный крупнотоннажный актив, задействованный в логистике сырой нефти. Судно находится в процессе завершения операционного перехода и ожидает дальнейших распоряжений на якорной стоянке в районе Ангра-дус-Рейс."
9637715,True,False,9637715,True,,,vessel,,,,,,,,,,,49.0,16.1,Текущая осадка судна составляет 16.1 м.,,,,,,,,,,needs_review,"SERTANEJO SPIRIT (IMO: 9637715), основанный на данных из файла image_21b89a.jpg:

Основные характеристики: Это танкер для перевозки сырой нефти (Crude Oil Tanker), построенный в 2013 году под флагом Багамских островов. Его общая длина составляет 282 метра, а ширина — 49 метров.

Текущий статус: По состоянию на 5 июня 2026 года судно находится на якорной стоянке (navigational status: ""At anchor""). Судно прибыло на якорную стоянку Ангра-дус-Рейс (Angra dos Reis Anch.), Бразилия, 3 июня 2026 года.

Операционные данные:

Осадка: Текущая осадка судна составляет 16.1 м.

Последний порт: Судно покинуло Порту-ду-Асу (Porto Du Acu), Бразилия, 23 мая 2026 года.

Движение: В данный момент скорость судна составляет 0.1 узла, а курс — 14°."
9735737,True,False,,True,,,vessel,,,,Танкер для перевозки сырой нефти (Crude Oil Tanker).,2016.0,,Гонконг.,,,333.0,60.0,,,,0.3,,,,,,,,needs_review,"COSRISING LAKE (IMO 9735737), визуализированного в файле image_21bca1.jpg:

1. Технические характеристики актива
Тип: Танкер для перевозки сырой нефти (Crude Oil Tanker).

Год постройки: 2016.

Габариты: Длина (LOA) — 333.00 м, ширина — 60.00 м.

Тоннаж: Дедвейт составляет 310 595 тонн, валовая вместимость — 160 328 тонн.

Флаг: Гонконг.

2. Текущая операционная деятельность
Статус: Судно находится на якорной стоянке (At anchor) в районе Ангра-дус-Рейс, Бразилия.

Навигация: Прибытие в точку назначения (Ангра-дус-Рейс) было зафиксировано 27 мая 2026 года.

Скорость: Судно практически неподвижно (скорость 0.3 узла).

Последний пункт отправления: Сингапур (выход 28 апреля 2026 года).

3. Анализ активности
География заходов: Судно совершило 12 портовых заходов за отчетный период, активно курсируя между портами Китая и Бразилии.

Рекомендации:

Данный танкер является крупнотоннажным активом (VLCC), задействованным в трансокеанских перевозках сырой нефти.

Учитывая длительное нахождение на якорной стоянке в районе Ангра-дус-Рейс с конца мая, рекомендуется отслеживать график начала швартовных или грузовых операций.

Данный актив, представленный в файле image_21bca1.jpg, продолжает оставаться в режиме ожидания в территориальных водах Бразилии после завершения перехода из Азии."
9637715,True,False,,True,,,unknown,,,,,,,,,,,49.0,16.1,Текущая осадка составляет 16.1 м.,,,,,,,,,,needs_review,"SERTANEJO SPIRIT (IMO 9637715), визуализированного в файле image_21c09d.jpg:

1. Технический скоринг
Тип актива: Танкер для перевозки сырой нефти (Crude Oil Tanker).

Технические параметры: Длина (LOA) составляет 282.00 м, ширина — 49.00 м.

Возраст: Судно 2013 года постройки.

Осадка: Текущая осадка составляет 16.1 м.

2. Операционная деятельность (Performance Insights)
Текущий статус: По состоянию на 5 июня 2026 года судно находится на якорной стоянке (At anchor).

Навигация: Танкер прибыл в район Ангра-дус-Рейс (Бразилия) 3 июня 2026 года.

Логистический профиль: Последним пунктом отправления был терминал PETROBRAS 77.

3. Анализ комплаенс-профиля и рыночного присутствия
Операционная история: Судно активно эксплуатируется в бразильском регионе, имея в истории 14 портовых заходов.

Рекомендации:

Учитывая дедвейт танкера (154 233 т) и его текущий статус на якорной стоянке, рекомендуется мониторинг начала швартовных операций в порту Ангра-дус-Рейс.

Регулярная работа судна с бразильскими терминалами (PETROBRAS) делает его критическим активом для региональной цепочки поставок сырой нефти.

Резюме для менеджмента
Танкер SERTANEJO SPIRIT (визуализирован в файле image_21c09d.jpg) — это крупнотоннажный актив, задействованный в логистике сырой нефти в Бразилии. Судно успешно завершило переход из терминала PETROBRAS 77 и в настоящее время ожидает дальнейших распоряжений на якорной стоянке в районе Ангра-дус-Рейс."
9988164,True,False,,True,,,unknown,,,,,,,,,,,49.0,9.3,Текущая осадка составляет 9.3 м.,,,,,,,,,,needs_review,"ATHENS 04 (IMO 9988164), визуализированного в файле image_21c77f.jpg:

1. Технический скоринг
Тип актива: Танкер для перевозки сырой нефти (Crude Oil Tanker).

Технические параметры: Длина (LOA) составляет 278.14 м, ширина — 49.00 м.

Возраст: Судно 2025 года постройки.

Осадка: Текущая осадка составляет 9.3 м.

2. Операционная деятельность (Performance Insights)
Текущий статус: По состоянию на 4 июня 2026 года судно находится в статусе «At anchor» (на якоре) со скоростью 0.9 узла.

Навигация: Танкер находится в районе Ангра-дус-Рейс, Бразилия, следуя к указанному порту.

Логистический профиль: Последним пунктом отправления был терминал PETROBRAS 71.

3. Анализ комплаенс-профиля и рыночного присутствия
Операционная история: Судно демонстрирует интенсивную эксплуатацию в бразильском регионе, совершив 25 портовых заходов.

Рекомендации:

Учитывая статус нового актива (постройка 2025 года) и его регулярную активность вблизи терминалов PETROBRAS, необходимо поддерживать мониторинг перемещений данного танкера как важного звена в региональной цепочке поставок энергоносителей.

Рекомендуется отслеживать смену статуса судна с «At anchor» на движение в порт для фиксации начала грузовых операций.

Резюме для менеджмента
Танкер ATHENS 04 (визуализирован в файле image_21c77f.jpg) — это современный крупнотоннажный актив, задействованный в логистике сырой нефти в Бразилии. Судно находится на якорной стоянке в ожидании захода в порт Ангра-дус-Рейс."
9902225,True,False,,True,,,unknown,,,,,,,,154325.0,,,48.0,9.6,Текущая осадка составляет 9.6 м.,,,,,,,,,,needs_review,"EAGLE CAMPOS (IMO 9902225), визуализированного в файле image_21cf42.jpg:

1. Технический скоринг
Тип актива: Танкер для перевозки сырой нефти (Crude Oil Tanker).

Технические параметры: Длина (LOA) составляет 278.76 м, ширина — 48.00 м.

Возраст: Судно 2022 года постройки.

Осадка: Текущая осадка составляет 9.6 м.

2. Операционная деятельность (Performance Insights)
Текущий статус: По состоянию на 4 июня 2026 года судно находится на якорной стоянке (At anchor) со скоростью 0.1 узла.

Навигация: Судно направляется в район Ангра-дус-Рейс (ADR), Бразилия.

Логистический профиль: Последним портом захода была якорная стоянка Порту-ду-Асу (Бразилия), которую судно покинуло 21 мая 2026 года.

3. Анализ комплаенс-профиля и рыночного присутствия
Операционная история: Судно демонстрирует высокую активность в бразильском регионе, совершив 41 портовый заход.

Рекомендации:

Учитывая статус танкера (дедвейт 154 325 т) и его нахождение на якорной стоянке, рекомендуется мониторинг начала маневров для захода в порт назначения.

Активность судна в портах Порту-ду-Асу и работа с FPSO Cidade de Itagu подтверждают его роль в региональной энергетической инфраструктуре.

Резюме для менеджмента
Танкер EAGLE CAMPOS (визуализирован в файле image_21cf42.jpg) — это современный крупнотоннажный актив, активно эксплуатируемый в логистических цепочках по перевозке сырой нефти в Бразилии. На текущий момент судно находится в ожидании дальнейших операционных распоряжений на якорной стоянке."
9782766,True,False,,True,,,unknown,,,,,,,,,,,48.9,9.2,Текущая осадка составляет 9.2 м.,,,,,,,,,,needs_review,"LENA KNUTSEN (IMO 9782766), визуализированного в файле image_21d6c7.jpg:

1. Технический скоринг
Тип актива: Танкер для перевозки сырой нефти (Crude Oil Tanker).

Технические параметры: Длина (LOA) составляет 286.00 м, ширина — 48.90 м.

Возраст: Судно 2017 года постройки.

Осадка: Текущая осадка составляет 9.2 м.

2. Операционная деятельность (Performance Insights)
Текущий статус: По состоянию на 4 июня 2026 года судно находится на ходу (Underway) со скоростью 0.6 узла.

Навигация: Судно следует в район Ангра-дус-Рейс (ADR), Бразилия.

Логистический профиль: Последним пунктом отправления был терминал FPSO Cidade de Manga (Багамы), который судно покинуло 27 мая 2026 года.

3. Анализ комплаенс-профиля и рыночного присутствия
Операционная история: Танкер активно работает на маршрутах между портами Бразилии и Багамскими островами, совершив 32 портовых захода за период наблюдений.

Рекомендации:

Учитывая дедвейт танкера (156 559 т), судно является значимым звеном в логистике сырой нефти.

Рекомендуется отслеживать статус судна вблизи Ангра-дус-Рейс, так как оно находится в зоне ожидания или завершения перехода.

Резюме для менеджмента
Танкер LENA KNUTSEN (визуализирован в файле image_21d6c7.jpg) — это крупнотоннажный актив, активно эксплуатируемый в международных нефтяных логистических цепочках. На данный момент судно завершает переход к пункту назначения Ангра-дус-Рейс, оставаясь под мониторингом до момента полной швартовки."
9316115,True,False,,True,,,unknown,,,,,,,,,,,50.0,9.0,Текущая осадка составляет 9.0 м.,,,,,,,,,,needs_review,"WINDSOR KNUTSEN (IMO 9316115), визуализированного в файле image_21da48.jpg:

1. Технический скоринг
Тип актива: Танкер для перевозки сырой нефти (Crude Oil Tanker).

Технические параметры: Длина (LOA) составляет 280.50 м, ширина — 50.00 м.

Возраст: Судно 2007 года постройки.

Осадка: Текущая осадка составляет 9.0 м.

2. Операционная деятельность (Performance Insights)
Текущий статус: По состоянию на 5 июня 2026 года судно находится на ходу (Under way) со скоростью 9.3 узла.

Навигация: Танкер следует к объекту FPSO BACALHAU с расчетным временем прибытия (ETA) 5 июня 2026 года, 08:00 UTC.

Логистический профиль: Последним пунктом, который покинуло судно, была якорная стоянка Ангра-дус-Рейс (Бразилия), 4 июня 2026 года.

3. Анализ комплаенс-профиля и рыночного присутствия
Операционная история: Судно демонстрирует активную работу в бразильском регионе, имея в своей истории 16 портовых заходов, включая работу с FPSO Cidade de Marica.

Рекомендации:

Учитывая дедвейт танкера (160 241 т), его перемещения являются значимым фактором для логистики сырой нефти в глубоководных проектах.

Судно является опытным активом (постройка 2007 года) с налаженными связями в инфраструктуре добычи нефти (FPSO), что требует контроля за графиками стыковки.

Резюме для менеджмента
Танкер WINDSOR KNUTSEN (визуализирован в файле image_21da48.jpg) — это крупнотоннажный актив, выполняющий операционный переход для обслуживания FPSO BACALHAU. Судно находится в рабочем состоянии и следует согласно установленному графику прибытия."
9829655,True,False,,True,,,unknown,,,,Танкер для сырой нефти (Crude Oil Tanker).,2019.0,,Маршалловы Острова.,,,,60.0,,,,0.2,,,,,,,,needs_review,"KIRKUK (IMO 9829655), визуализированного в файле image_22313c.jpg:

1. Технические характеристики актива
Тип: Танкер для сырой нефти (Crude Oil Tanker).

Год постройки: 2019.

Габариты: Длина (LOA) составляет 332.98 м, ширина — 60.00 м.

Тоннаж: Дедвейт составляет 320 596 тонн, валовая вместимость — 162 192 тонны.

Флаг: Маршалловы Острова.

2. Текущая операционная деятельность
Статус: Судно находится на якорной стоянке (At anchor).

Назначение: Ожидание в районе Ангра-дус-Рейс (OPL Angra dos Reis), Бразилия.

Скорость и курс: Судно практически неподвижно (скорость 0.2 узла) с курсом 192°.

Последний пункт отправления: Якорная стоянка Рио-де-Жанейро, откуда судно вышло 29 мая 2026 года.

3. Анализ активности
География заходов: В истории судна зафиксированы заходы в порты таких стран, как Корея и Бразилия.

Интенсивность: За отчетный период было совершено 8 портовых заходов.

Данный актив является крупнотоннажным танкером (типа VLCC), специализирующимся на перевозке сырой нефти, и в настоящий момент находится в режиме ожидания в территориальных водах Бразилии."
9816335,True,False,,True,,,unknown,,,,Танкер для сырой нефти (Crude Oil Tanker).,2018.0,,Либерия.,,,,60.0,,,,,,,,,,,,needs_review,"ALMI TITAN (IMO 9816335), визуализированного в файле image_223f65.jpg:

1. Технические характеристики актива
Тип: Танкер для сырой нефти (Crude Oil Tanker).

Год постройки: 2018.

Габариты: Длина (LOA) составляет 336.08 м, ширина — 60.00 м.

Тоннаж: Дедвейт составляет 315 299 тонн, валовая вместимость — 162 306 тонн.

Флаг: Либерия.

2. Текущая операционная деятельность
Статус: Судно находится на ходу (Under way using Engine).

Назначение: Следует в порт Сингапур (Сингапур).

Расчетное время прибытия (ETA): 4 июля 2026 года.

Последний пункт отправления: Порт Гебиг (Бразилия), откуда судно вышло 4 июня 2026 года.

Скорость и курс: Судно движется со скоростью 13.1 узла (по данным AIS).

3. Анализ активности
География заходов: В истории судна зафиксированы заходы в порты таких стран, как Индия и Китай, а также на остров Дас.

Интенсивность: За отчетный период было совершено 7 портовых заходов.

Данный актив является крупнотоннажным танкером (VLCC), задействованным в международных перевозках сырой нефти, в данный момент осуществляющим трансокеанский переход из Южной Америки в Азию."
9907720,True,False,,True,,,unknown,,,,,,,,155397.0,,,48.8,9.3,Текущая осадка составляет 9.3 м.,,,,,,,,,,needs_review,"EAGLE CRATO (IMO 9907720), визуализированного в файле image_2243fd.jpg:

1. Технический скоринг
Тип актива: Танкер для перевозки сырой нефти (Crude Oil Tanker).

Технические параметры: Длина (LOA) составляет 278.13 м, ширина — 48.80 м.

Возраст: Судно 2022 года постройки.

Осадка: Текущая осадка составляет 9.3 м.

2. Операционная деятельность (Performance Insights)
Текущий статус: По состоянию на 4 июня 2026 года судно находится в статусе «Stopped» (остановлено) со скоростью 0.1 узла.

Навигация: Танкер следует в порт Ангра-дус-Рейс (Бразилия).

Логистический профиль: Последним портом захода был Гебиг (Бразилия), который судно покинуло 3 июня 2026 года.

3. Анализ комплаенс-профиля и рыночного присутствия
Операционная история: Судно демонстрирует высокую интенсивность эксплуатации, совершив 70 портовых заходов, преимущественно в бразильском регионе.

Рекомендации:

Учитывая статус танкера (дедвейт 155 397 т) и его текущую остановку вблизи пункта назначения, рекомендуется отслеживать начало швартовных операций.

Регулярная активность судна в портах Бразилии подтверждает его роль как важного звена в региональной цепочке поставок энергоносителей.

Резюме для менеджмента
Танкер EAGLE CRATO (визуализирован в файле image_2243fd.jpg) — это современный крупнотоннажный актив, активно задействованный в логистике сырой нефти в Южной Америке. На данный момент судно находится в ожидании захода в порт Ангра-дус-Рейс, операционный цикл проходит согласно графику."
9171436,True,False,,True,,,unknown,,,,,,,,,,,58.0,9.9,Текущая осадка составляет 9.9 м.,,,,,,,,,,needs_review,"FPSO GUANABARA MV31 (IMO 9171436), визуализированного в файле image_224aac.jpg:

1. Технический скоринг
Тип актива: Плавучая установка для добычи, хранения и отгрузки нефти (FPSO), классифицированная в системе как Crude Oil Tanker.

Технические параметры: Длина (LOA) составляет 332.00 м, ширина — 58.00 м.

Возраст: Судно 1999 года постройки.

Осадка: Текущая осадка составляет 9.9 м.

2. Операционная деятельность (Performance Insights)
Текущий статус: По состоянию на 4 июня 2026 года судно находится в статусе «Ограниченная маневренность» (Restricted Manoeuvrability) при нулевой скорости.

Навигация: Судно находится в районе MERO FIELD (Бразилия).

Логистический профиль: Историческая дата последнего выхода из порта (Рашид, ОАЭ) зафиксирована 1 декабря 2021 года, что указывает на длительный период стационарной эксплуатации в качестве FPSO.

3. Анализ комплаенс-профиля и рыночного присутствия
Операционная история: Установка демонстрирует стационарный режим работы в составе морской инфраструктуры, что характерно для специализированных объектов типа FPSO.

Рекомендации:

Учитывая статус установки (FPSO) и ее стационарное положение в MERO FIELD, актив требует специфического мониторинга, ориентированного на стабильность добывающих мощностей.

Рекомендуется учитывать данный актив как критический элемент энергетической инфраструктуры региона при проведении любых оценок логистической безопасности.

Резюме для менеджмента
FPSO GUANABARA MV31 (визуализирован в файле image_224aac.jpg) — это специализированный актив энергетического сектора, работающий в стационарном режиме на месторождении MERO FIELD в Бразилии. Установка находится в рабочем состоянии, обеспечивая непрерывность добывающего процесса в установленной локации."
9816335,True,False,,True,,,unknown,,,,,,,,315299.0,,,60.0,20.0,Текущая осадка составляет 20.0 м.,,,,,,,,,,needs_review,"ALMI TITAN (IMO 9816335), визуализированного в файле image_224eca.jpg:

1. Технический скоринг
Тип актива: Танкер для перевозки сырой нефти (Crude Oil Tanker).

Технические параметры: Длина (LOA) составляет 336.08 м, ширина — 60.00 м.

Возраст: Судно 2018 года постройки.

Осадка: Текущая осадка составляет 20.0 м.

2. Операционная деятельность (Performance Insights)
Текущий статус: По состоянию на 4 июня 2026 года судно находится на ходу (Under way using Engine) со скоростью 13.1 узла.

Навигация: Танкер совершает дальний переход в Сингапур с расчетным временем прибытия (ETA) 4 июля 2026 года.

Логистический профиль: Последним пунктом отправления был порт Гебиг (Бразилия), который судно покинуло 4 июня 2026 года.

3. Анализ комплаенс-профиля и рыночного присутствия
Операционная история: Судно является крупнотоннажным танкером (тип VLCC, дедвейт 315 299 т), демонстрирующим высокую интенсивность работы на глобальных маршрутах, включая заходы в порты Китая и Индии.

Рекомендации:

Учитывая статус крупнотоннажного судна (VLCC), необходимо обеспечить строгое соблюдение всех международных морских стандартов при проведении длительного трансокеанского перехода.

Рекомендуется поддерживать мониторинг перемещений актива, так как он является значимым игроком в секторе перевозок сырой нефти между регионами Южной Америки и Азии.

Резюме для менеджмента
Танкер ALMI TITAN (визуализирован в файле image_224eca.jpg) — это высокопроизводительный актив, предназначенный для глобальных перевозок сырой нефти. На данный момент судно находится в начале своего длительного рейса из Бразилии в Сингапур, следуя намеченным курсом без отклонений от графика."
